Gene	CTL_7	CTL_9	SLE_13	SLE_14	sh7278_1	sh7278_2	shNC_1	shNC_2	Symbol	Chr	GeneType	Description
ENSG00000276476.2	17	9	2	11	17	30	32	15	LINC00540	chr13	lincRNA	long intergenic non-protein coding RNA 540
ENSG00000227210.1	1	0	0	0	0	1	3	1	AC079145.4	chr2	antisense	--
ENSG00000225726.1	0	4	0	1	1	0	1	0	AC007000.10	chr7	processed_pseudogene	--
ENSG00000167644.11	0	1	0	2	0	0	0	0	C19orf33	chr19	protein_coding	chromosome 19 open reading frame 33
ENSG00000129559.12	1449	1922	1454	1995	2002	2307	1942	1518	NEDD8	chr14	protein_coding	neural precursor cell expressed, developmentally down-regulated 8
ENSG00000267238.1	0	0	0	0	1	0	0	0	AC093074.1	chr19	lincRNA	--
ENSG00000148655.14	102	118	71	94	0	2	0	0	C10orf11	chr10	protein_coding	chromosome 10 open reading frame 11
ENSG00000174099.10	48	50	123	193	63	71	72	53	MSRB3	chr12	protein_coding	methionine sulfoxide reductase B3
ENSG00000213188.3	6	2	1	2	3	2	0	2	YBX1P4	chr7	processed_pseudogene	Y box binding protein 1 pseudogene 4
ENSG00000250564.1	0	0	0	0	0	1	0	0	RP11-215P8.4	chr5	lincRNA	--
ENSG00000233382.6	11	12	5	39	1	1	0	0	NKAPP1	chrX	transcribed_processed_pseudogene	NFKB activating protein pseudogene 1
ENSG00000214253.8	1909	2375	1123	1796	3523	3409	2839	2370	FIS1	chr7	protein_coding	fission 1 (mitochondrial outer membrane) homolog (S. cerevisiae)
ENSG00000172551.10	0	0	0	4	0	0	0	0	MUCL1	chr12	protein_coding	mucin-like 1
ENSG00000259402.1	7	5	8	5	0	7	1	0	RP11-30K9.4	chr15	sense_intronic	--
ENSG00000183734.4	310	254	167	273	1	6	4	2	ASCL2	chr11	protein_coding	achaete-scute family bHLH transcription factor 2
ENSG00000274225.1	1	6	21	6	1	4	3	0	KB-68A7.1	chr21	lincRNA	--
ENSG00000279773.1	0	0	0	1	0	0	0	0	AL050303.10	chr21	TEC	--
ENSG00000213015.8	843	1496	663	811	1503	1499	1648	1001	ZNF580	chr19	protein_coding	zinc finger protein 580
ENSG00000230747.1	35	28	6	28	3	8	3	1	AC021188.4	chr2	antisense	--
ENSG00000211820.1	47	12	0	30	0	0	0	0	TRAV41	chr14	TR_V_gene	T cell receptor alpha variable 41
ENSG00000215375.6	135	242	104	134	501	426	338	294	MYL5	chr4	protein_coding	myosin, light chain 5, regulatory
ENSG00000227355.1	2	0	0	0	0	0	0	0	RP11-162D16.2	chr9	antisense	--
ENSG00000267283.1	127	182	150	36	94	77	78	58	AC005306.3	chr19	processed_transcript	--
ENSG00000279357.1	10	8	16	8	1	3	9	3	RP11-475D10.4	chr16	TEC	--
ENSG00000158669.11	1464	1420	1003	1555	3222	3141	3303	2188	AGPAT6	chr8	protein_coding	1-acylglycerol-3-phosphate O-acyltransferase 6
ENSG00000261537.1	1	1	0	1	1	5	6	0	RP11-319G9.5	chr16	sense_intronic	--
ENSG00000215455.4	0	0	0	0	0	0	0	1	KRTAP10-1	chr21	protein_coding	keratin associated protein 10-1
ENSG00000088986.10	1375	1043	850	2590	10973	11438	9667	7457	DYNLL1	chr12	protein_coding	dynein, light chain, LC8-type 1
ENSG00000279724.1	0	1	0	0	0	0	0	0	AC005086.1	chr7	pseudogene	--
ENSG00000205927.4	0	0	4	22	0	0	0	0	OLIG2	chr21	protein_coding	oligodendrocyte lineage transcription factor 2
ENSG00000273444.1	0	1	1	1	0	2	0	0	RP5-1147A1.2	chr7	unprocessed_pseudogene	--
ENSG00000013441.15	4758	1832	1716	6120	1597	2454	1518	1299	CLK1	chr2	protein_coding	CDC-like kinase 1
ENSG00000198843.12	2284	934	1439	3807	3847	5019	3552	3396	SELT	chr3	protein_coding	--
ENSG00000118004.17	0	2	1	1	26	23	20	6	COLEC11	chr2	protein_coding	collectin sub-family member 11
ENSG00000243954.3	4	7	1	3	1	0	0	1	RN7SL743P	chr16	misc_RNA	RNA, 7SL, cytoplasmic 743, pseudogene
ENSG00000144579.7	6380	6630	5748	7749	2975	2673	3026	1955	CTDSP1	chr2	protein_coding	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1
ENSG00000211662.2	88	60	225	711	0	0	0	0	IGLV3-21	chr22	IG_V_gene	immunoglobulin lambda variable 3-21
ENSG00000260583.1	5	3	3	3	0	3	1	3	AP000223.42	chr21	antisense	--
ENSG00000226240.1	2	0	2	1	0	0	0	0	LINC00381	chr13	lincRNA	long intergenic non-protein coding RNA 381
ENSG00000169814.12	182	174	164	288	135	142	148	98	BTD	chr3	protein_coding	biotinidase
ENSG00000185372.2	0	0	0	0	0	0	1	2	OR2V1	chr5	protein_coding	olfactory receptor, family 2, subfamily V, member 1
ENSG00000163618.17	0	1	0	0	0	0	0	1	CADPS	chr3	protein_coding	Ca++-dependent secretion activator
ENSG00000276890.1	1	9	2	0	0	0	0	0	Metazoa_SRP	chr3	misc_RNA	--
ENSG00000106714.17	5	4	626	55	0	0	0	0	CNTNAP3	chr9	protein_coding	contactin associated protein-like 3
ENSG00000253838.1	0	0	0	1	0	0	0	0	RP11-44K6.2	chr8	sense_intronic	--
ENSG00000034713.7	1685	1188	2556	2593	3083	3220	3121	2312	GABARAPL2	chr16	protein_coding	GABA(A) receptor-associated protein-like 2
ENSG00000261402.1	1	0	0	0	0	0	0	0	RP11-378I6.1	chr9	lincRNA	--
ENSG00000232750.2	0	0	0	0	0	0	0	1	RP11-177A2.5	chr1	processed_pseudogene	--
ENSG00000166326.6	2647	2519	1074	2921	2887	3483	3496	2404	TRIM44	chr11	protein_coding	tripartite motif containing 44
ENSG00000276093.1	0	0	0	0	17	11	19	13	RP5-1017F8.2	chr20	lincRNA	--
ENSG00000237273.1	3	0	1	0	3	6	2	2	RSL24D1P8	chr19	processed_pseudogene	ribosomal L24 domain containing 1 pseudogene 8
ENSG00000260274.1	43	44	14	50	46	60	64	41	RP11-817O13.8	chr15	lincRNA	--
ENSG00000184986.10	25	34	10	15	196	213	151	111	TMEM121	chr14	protein_coding	transmembrane protein 121
ENSG00000172339.9	64	77	57	199	772	851	602	623	ALG14	chr1	protein_coding	ALG14, UDP-N-acetylglucosaminyltransferase subunit
ENSG00000253961.1	0	0	0	0	0	0	1	0	RP11-363L24.3	chr8	antisense	--
ENSG00000230753.5	2	7	7	8	0	1	1	0	ZNF341-AS1	chr20	antisense	ZNF341 antisense RNA 1
ENSG00000270523.1	1	0	0	0	2	1	0	1	RP11-145P16.3	chr15	sense_intronic	--
ENSG00000219409.2	0	0	1	0	0	0	0	0	RP11-106E7.1	chr6	processed_pseudogene	--
ENSG00000166159.10	3	0	2	1	1	1	1	1	LRTM2	chr12	protein_coding	leucine-rich repeats and transmembrane domains 2
ENSG00000257058.1	1	2	1	1	0	0	0	1	RP11-864I4.4	chr11	antisense	--
ENSG00000184408.9	0	1	0	0	0	0	0	0	KCND2	chr7	protein_coding	potassium channel, voltage gated Shal related subfamily D, member 2
ENSG00000234197.1	0	0	0	0	0	0	0	1	ETV5-AS1	chr3	antisense	ETV5 antisense RNA 1
ENSG00000148346.11	1104	1493	11678	12335	0	1	0	0	LCN2	chr9	protein_coding	lipocalin 2
ENSG00000160801.13	0	0	0	1	0	1	0	0	PTH1R	chr3	protein_coding	parathyroid hormone 1 receptor
ENSG00000048707.13	1076	597	474	1280	1782	1949	2078	1431	VPS13D	chr1	protein_coding	vacuolar protein sorting 13 homolog D (S. cerevisiae)
ENSG00000237842.2	0	0	0	1	0	0	0	0	RP11-110J1.2	chr1	processed_pseudogene	--
ENSG00000225703.1	0	0	0	0	0	0	1	0	AC005522.7	chr7	lincRNA	--
ENSG00000176978.13	3818	5247	2027	3490	4222	3696	3516	2653	DPP7	chr9	protein_coding	dipeptidyl-peptidase 7
ENSG00000221650.1	0	1	0	0	0	0	0	0	MIR1267	chr13	miRNA	microRNA 1267
ENSG00000275805.1	0	0	0	0	1	1	1	0	RP11-349H17.2	chr18	sense_intronic	--
ENSG00000237757.2	7	13	2	5	0	0	0	0	EEF1A1P30	chrX	processed_pseudogene	eukaryotic translation elongation factor 1 alpha 1 pseudogene 30
ENSG00000244378.1	8	28	16	5	1	1	0	0	RPS2P45	chr16	transcribed_processed_pseudogene	ribosomal protein S2 pseudogene 45
ENSG00000253505.1	0	1	3	1	0	0	0	0	CTA-398F10.1	chr8	lincRNA	--
ENSG00000196357.11	52	27	20	34	114	140	105	83	ZNF565	chr19	protein_coding	zinc finger protein 565
ENSG00000258038.5	0	0	0	0	1	0	0	0	CTD-2384A14.1	chr14	lincRNA	--
ENSG00000280240.1	6	22	11	3	4	5	3	4	AL049794.1	chr20	protein_coding	--
ENSG00000136197.12	79	43	97	123	619	896	720	513	C7orf25	chr7	protein_coding	chromosome 7 open reading frame 25
ENSG00000206341.7	1623	157	1232	533	1	4	13	1	HLA-H	chr6	unprocessed_pseudogene	major histocompatibility complex, class I, H (pseudogene)
ENSG00000261519.3	0	6	1	1	24	24	29	4	RP11-403P17.4	chr16	lincRNA	--
ENSG00000021488.12	10	19	3	4	0	2	4	2	SLC7A9	chr19	protein_coding	solute carrier family 7 (amino acid transporter light chain, bo,+ system), member 9
ENSG00000271461.1	0	1	30	4	0	0	0	0	RP4-673D20.6	chr20	processed_pseudogene	--
ENSG00000153347.9	6	1	4	1	0	0	1	0	FAM81B	chr5	protein_coding	family with sequence similarity 81, member B
ENSG00000138395.14	0	3	0	8	1	3	1	5	CDK15	chr2	protein_coding	cyclin-dependent kinase 15
ENSG00000129946.10	5	27	15	16	0	1	0	0	SHC2	chr19	protein_coding	SHC (Src homology 2 domain containing) transforming protein 2
ENSG00000118564.14	3789	2190	5613	9134	957	1273	990	838	FBXL5	chr4	protein_coding	F-box and leucine-rich repeat protein 5
ENSG00000015568.12	4	5	3	3	5	12	6	8	RGPD5	chr2	protein_coding	RANBP2-like and GRIP domain containing 5
ENSG00000135477.11	0	1	0	0	0	0	0	0	KRT87P	chr12	transcribed_unprocessed_pseudogene	keratin 87 pseudogene
ENSG00000229083.1	2	4	2	2	1	1	0	0	PSMA6P2	chrX	processed_pseudogene	proteasome (prosome, macropain) subunit, alpha type, 6 pseudogene 2
ENSG00000276071.1	1	1	1	3	5	5	6	4	CTD-3234P18.6	chr19	lincRNA	--
ENSG00000253139.1	1	2	7	1	0	0	0	0	RP11-17A4.3	chr8	lincRNA	--
ENSG00000196584.2	5	11	17	51	1156	1520	1540	1081	XRCC2	chr7	protein_coding	X-ray repair complementing defective repair in Chinese hamster cells 2
ENSG00000135446.16	603	541	305	1264	16261	16406	14494	11218	CDK4	chr12	protein_coding	cyclin-dependent kinase 4
ENSG00000205209.7	2	3	1	2	8	5	5	6	SCGB2B2	chr19	protein_coding	secretoglobin, family 2B, member 2
ENSG00000108559.11	767	534	297	1135	3156	3986	2941	2493	NUP88	chr17	protein_coding	nucleoporin 88kDa
ENSG00000144635.8	691	630	629	1437	1187	1508	1231	1014	DYNC1LI1	chr3	protein_coding	dynein, cytoplasmic 1, light intermediate chain 1
ENSG00000167553.14	983	882	622	2350	11252	10568	11256	7932	TUBA1C	chr12	protein_coding	tubulin, alpha 1c
ENSG00000260066.1	0	2	0	0	5	0	2	3	CTD-2587M23.1	chr5	lincRNA	--
ENSG00000225399.4	5	3	12	3	0	2	1	0	RP11-3B7.1	chr3	lincRNA	--
ENSG00000137700.16	281	220	111	337	8	12	3	7	SLC37A4	chr11	protein_coding	solute carrier family 37 (glucose-6-phosphate transporter), member 4
ENSG00000167216.16	14	2	6	24	94	104	89	94	KATNAL2	chr18	protein_coding	katanin p60 subunit A-like 2
ENSG00000100242.15	14614	8956	3608	12953	5472	4854	5771	3601	SUN2	chr22	protein_coding	Sad1 and UNC84 domain containing 2
ENSG00000224531.5	197	131	64	323	1223	1512	1431	1066	SMIM13	chr6	protein_coding	small integral membrane protein 13
ENSG00000113013.12	2997	1942	1215	4906	15729	19933	16180	13005	HSPA9	chr5	protein_coding	heat shock 70kDa protein 9 (mortalin)
ENSG00000177963.12	1656	1296	1388	4304	6441	6197	6436	4395	RIC8A	chr11	protein_coding	RIC8 guanine nucleotide exchange factor A
ENSG00000008226.19	127	99	63	69	148	132	79	81	DLEC1	chr3	protein_coding	deleted in lung and esophageal cancer 1
ENSG00000244514.3	0	0	2	0	0	1	0	0	RN7SL125P	chr17	misc_RNA	RNA, 7SL, cytoplasmic 125, pseudogene
ENSG00000165092.12	801	476	200	2430	90	104	81	83	ALDH1A1	chr9	protein_coding	aldehyde dehydrogenase 1 family, member A1
ENSG00000160505.15	1	1	0	0	8	3	4	3	NLRP4	chr19	protein_coding	NLR family, pyrin domain containing 4
ENSG00000125124.11	679	295	98	462	1119	1286	1162	810	BBS2	chr16	protein_coding	Bardet-Biedl syndrome 2
ENSG00000265711.1	4	10	27	6	0	0	0	0	AL049871.1	chr14	miRNA	--
ENSG00000260650.1	0	0	0	0	0	1	0	0	RP11-403P17.2	chr16	antisense	--
ENSG00000270381.1	0	0	0	1	0	0	0	0	RP11-290D2.5	chr13	processed_pseudogene	--
ENSG00000230470.1	1	1	0	8	1	0	0	0	GS1-115G20.1	chr1	sense_intronic	--
ENSG00000066032.18	1	3	5	2	2	3	9	2	CTNNA2	chr2	protein_coding	catenin (cadherin-associated protein), alpha 2
ENSG00000187871.2	1	0	1	0	0	0	0	0	GFRAL	chr6	protein_coding	GDNF family receptor alpha like
ENSG00000260691.5	0	0	0	4	15	18	22	20	ANKRD20A1	chr9	protein_coding	ankyrin repeat domain 20 family, member A1
ENSG00000264346.1	10	8	5	9	26	30	28	17	SNORA77	chr22	snoRNA	small nucleolar RNA, H/ACA box 77
ENSG00000166866.12	12	11	6	16	28	35	33	22	MYO1A	chr12	protein_coding	myosin IA
ENSG00000197580.11	31	32	12	19	22	39	26	12	BCO2	chr11	protein_coding	beta-carotene oxygenase 2
ENSG00000159479.16	492	350	484	889	1489	1518	1604	1174	MED8	chr1	protein_coding	mediator complex subunit 8
ENSG00000236753.5	24	35	12	12	99	112	117	86	MKLN1-AS	chr7	processed_transcript	MKLN1 antisense RNA
ENSG00000270325.1	0	1	0	0	0	1	0	0	BNIP3P9	chr19	processed_pseudogene	BCL2/adenovirus E1B 19kDa interacting protein 3 pseudogene 9
ENSG00000211720.3	19	9	4	13	0	0	0	0	TRBV11-1	chr7	TR_V_gene	T cell receptor beta variable 11-1
ENSG00000109113.17	506	631	468	682	12	9	13	1	RAB34	chr17	protein_coding	RAB34, member RAS oncogene family
ENSG00000271201.1	0	0	0	1	24	31	35	33	AB019440.50	chr14	lincRNA	--
ENSG00000054654.15	2808	826	442	3623	2600	3327	3955	2636	SYNE2	chr14	protein_coding	spectrin repeat containing, nuclear envelope 2
ENSG00000134996.11	1625	829	1796	3698	1837	2240	1882	1508	OSTF1	chr9	protein_coding	osteoclast stimulating factor 1
ENSG00000233408.1	0	0	0	0	0	1	0	0	LA16c-23H5.4	chr22	antisense	--
ENSG00000265982.1	38	52	45	28	6	8	5	2	RP11-927P21.4	chr17	unprocessed_pseudogene	--
ENSG00000266965.1	3	5	0	3	1	0	1	1	RP11-712P20.2	chr18	sense_intronic	--
ENSG00000180773.14	389	200	381	725	651	927	870	607	SLC36A4	chr11	protein_coding	solute carrier family 36 (proton/amino acid symporter), member 4
ENSG00000229893.2	0	0	0	0	11	13	6	8	AC004549.6	chr7	antisense	--
ENSG00000109339.18	0	0	5	2	5	9	2	3	MAPK10	chr4	protein_coding	mitogen-activated protein kinase 10
ENSG00000185386.14	107	124	38	295	676	618	691	537	MAPK11	chr22	protein_coding	mitogen-activated protein kinase 11
ENSG00000118680.12	6425	4677	5522	10966	7514	8215	6747	5898	MYL12B	chr18	protein_coding	myosin, light chain 12B, regulatory
ENSG00000259887.1	0	1	0	0	0	0	0	0	RP11-923I11.5	chr12	lincRNA	--
ENSG00000275040.1	0	7	1	5	0	0	0	0	RP11-70D24.4	chr16	lincRNA	--
ENSG00000229344.1	16	13	3	21	8	5	4	4	RP5-857K21.7	chr1	unprocessed_pseudogene	--
ENSG00000162753.11	1	0	0	0	0	0	2	0	SLC9C2	chr1	protein_coding	solute carrier family 9, member C2 (putative)
ENSG00000185049.12	733	465	334	903	3232	3082	3236	2162	NELFA	chr4	protein_coding	negative elongation factor complex member A
ENSG00000133863.6	0	0	0	2	30	31	39	33	TEX15	chr8	protein_coding	testis expressed 15
ENSG00000229014.3	2	0	0	0	0	0	0	0	RPL30P13	chr12	processed_pseudogene	ribosomal protein L30 pseudogene 13
ENSG00000279686.1	4	0	0	3	2	5	2	3	ECSCR	chr5	protein_coding	endothelial cell surface expressed chemotaxis and apoptosis regulator
ENSG00000251218.1	0	0	0	0	1	1	1	0	RP11-1057B8.2	chr8	lincRNA	--
ENSG00000267626.1	0	1	0	0	0	2	0	0	AC002115.9	chr19	lincRNA	--
ENSG00000212658.1	0	0	0	2	0	0	0	0	KRTAP29-1	chr17	protein_coding	keratin associated protein 29-1
ENSG00000140488.14	141	128	68	77	42	34	25	22	CELF6	chr15	protein_coding	CUGBP, Elav-like family member 6
ENSG00000237489.2	52	59	13	75	48	38	58	23	LINC00959	chr10	lincRNA	long intergenic non-protein coding RNA 959
ENSG00000279649.1	20	42	19	14	19	27	26	13	RP11-96D1.8	chr16	TEC	--
ENSG00000170899.10	25	7	4	21	366	410	367	264	GSTA4	chr6	protein_coding	glutathione S-transferase alpha 4
ENSG00000125734.13	1832	1972	3246	2466	2169	2006	2082	1371	GPR108	chr19	protein_coding	G protein-coupled receptor 108
ENSG00000144043.11	1358	1066	742	1873	3675	3130	3848	2375	TEX261	chr2	protein_coding	testis expressed 261
ENSG00000135775.13	589	374	149	704	2193	2401	2238	1734	COG2	chr1	protein_coding	component of oligomeric golgi complex 2
ENSG00000234136.1	0	0	0	0	3	3	3	1	AC055764.1	chr3	antisense	--
ENSG00000125816.4	0	0	0	0	7	5	3	2	NKX2-4	chr20	protein_coding	NK2 homeobox 4
ENSG00000268240.1	0	11	23	4	35	42	34	24	RP11-678G14.4	chr19	lincRNA	--
ENSG00000260276.2	36	82	41	46	307	261	217	157	RP11-77H9.2	chr16	antisense	--
ENSG00000095787.21	3673	2195	2653	6002	4937	6366	5746	4299	WAC	chr10	protein_coding	WW domain containing adaptor with coiled-coil
ENSG00000277918.1	11	8	6	7	0	0	0	0	U1	chr1	snRNA	--
ENSG00000270681.1	78	84	53	147	28	39	22	21	RP11-372K14.2	chr4	antisense	--
ENSG00000256050.2	5	1	1	1	1	0	0	2	RP11-982M15.6	chr14	lincRNA	--
ENSG00000203605.3	0	0	0	1	1	0	0	0	RP11-335E6.2	chr1	lincRNA	--
ENSG00000267044.1	0	0	1	0	0	0	0	0	AC005757.6	chr19	antisense	--
ENSG00000232353.5	1	4	4	3	0	0	0	0	RP11-655G22.1	chr3	lincRNA	--
ENSG00000140623.13	2	2	2	2	0	0	0	0	SEPT12	chr16	protein_coding	septin 12
ENSG00000100380.12	2947	1908	926	3997	8039	9601	7920	6570	ST13	chr22	protein_coding	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)
ENSG00000225331.1	50	75	46	35	2	0	1	0	AP001055.6	chr21	lincRNA	--
ENSG00000154760.13	816	811	270	1177	110	150	91	111	SLFN13	chr17	protein_coding	schlafen family member 13
ENSG00000266931.1	0	0	0	0	0	0	1	0	RP11-1252D15.1	chr2	unprocessed_pseudogene	--
ENSG00000118640.10	3100	4208	1833	3679	54	41	51	26	VAMP8	chr2	protein_coding	vesicle-associated membrane protein 8
ENSG00000221333.1	1	0	0	0	0	1	0	0	MIR548K	chr11	miRNA	microRNA 548k
ENSG00000104714.13	844	657	595	904	893	1102	963	721	ERICH1	chr8	protein_coding	glutamate-rich 1
ENSG00000064961.18	1376	1920	1227	1589	4399	4283	3838	2842	HMG20B	chr19	protein_coding	high mobility group 20B
ENSG00000211861.1	1	0	0	0	0	0	0	0	TRAJ28	chr14	TR_J_gene	T cell receptor alpha joining 28
ENSG00000113070.7	450	102	80	429	230	225	234	160	HBEGF	chr5	protein_coding	heparin-binding EGF-like growth factor
ENSG00000272335.1	56	11	14	46	169	223	269	136	RP11-53O19.3	chr5	lincRNA	--
ENSG00000101057.15	128	265	396	1973	15611	14375	15439	11029	MYBL2	chr20	protein_coding	v-myb avian myeloblastosis viral oncogene homolog-like 2
ENSG00000255094.1	2	0	0	1	0	0	2	0	RP11-406D1.2	chr11	lincRNA	--
ENSG00000160188.9	3	10	4	2	14	25	22	13	RSPH1	chr21	protein_coding	radial spoke head 1 homolog (Chlamydomonas)
ENSG00000269974.1	4	2	6	16	42	59	49	23	RP11-932O9.10	chr15	lincRNA	--
ENSG00000172009.14	453	573	205	622	8194	7474	6754	4909	THOP1	chr19	protein_coding	thimet oligopeptidase 1
ENSG00000233242.2	0	0	0	0	0	2	1	0	RP11-220I1.2	chr9	antisense	--
ENSG00000253572.2	0	3	5	6	1	1	2	0	RP11-107N7.1	chr5	lincRNA	--
ENSG00000011478.11	184	218	172	191	931	791	874	542	QPCTL	chr19	protein_coding	glutaminyl-peptide cyclotransferase-like
ENSG00000167741.10	3	8	6	1	0	0	1	0	GGT6	chr17	protein_coding	gamma-glutamyltransferase 6
ENSG00000243951.1	1	0	0	0	0	0	0	0	RN7SL308P	chr8	misc_RNA	RNA, 7SL, cytoplasmic 308, pseudogene
ENSG00000158816.15	0	1	0	2	0	0	0	0	VWA5B1	chr1	protein_coding	von Willebrand factor A domain containing 5B1
ENSG00000268119.5	2	2	3	12	2	1	3	3	CTD-2561J22.5	chr19	processed_transcript	--
ENSG00000114656.10	16	16	133	31	92	106	95	87	KIAA1257	chr3	protein_coding	KIAA1257
ENSG00000265579.1	10	5	7	5	15	13	8	2	RP11-713C5.1	chr18	sense_intronic	--
ENSG00000227910.1	0	1	2	0	0	0	0	0	RP11-73B2.6	chr7	transcribed_processed_pseudogene	--
ENSG00000122420.9	1	0	9	41	0	0	1	0	PTGFR	chr1	protein_coding	prostaglandin F receptor (FP)
ENSG00000266754.2	11	21	17	5	1	2	4	0	RN7SL524P	chr10	misc_RNA	RNA, 7SL, cytoplasmic 524, pseudogene
ENSG00000204228.3	217	247	94	163	761	723	658	578	HSD17B8	chr6	protein_coding	hydroxysteroid (17-beta) dehydrogenase 8
ENSG00000131508.15	3108	2001	1964	4255	4189	4397	4344	3107	UBE2D2	chr5	protein_coding	ubiquitin-conjugating enzyme E2D 2
ENSG00000260193.1	20	17	6	25	36	43	48	25	RP11-83N9.5	chr9	lincRNA	--
ENSG00000241593.5	0	0	1	0	0	1	0	0	RP11-520D19.2	chr3	lincRNA	--
ENSG00000233834.6	7	5	7	18	2	8	5	2	AC005083.1	chr7	processed_transcript	--
ENSG00000203565.2	0	3	2	0	0	2	0	0	RP13-259N13.2	chr10	lincRNA	--
ENSG00000238825.1	0	2	0	1	0	0	0	0	RNU1-13P	chr1	snRNA	RNA, U1 small nuclear 13, pseudogene
ENSG00000250580.1	0	1	0	0	0	0	0	0	SNRPCP8	chr3	processed_pseudogene	small nuclear ribonucleoprotein polypeptide C pseudogene 8
ENSG00000264620.1	2	4	2	0	2	1	0	1	AL139022.1	chr14	miRNA	--
ENSG00000104164.10	2203	1684	1231	2810	3425	4965	4222	3330	BLOC1S6	chr15	protein_coding	biogenesis of lysosomal organelles complex-1, subunit 6, pallidin
ENSG00000198189.10	2571	1700	3716	4401	804	1103	693	664	HSD17B11	chr4	protein_coding	hydroxysteroid (17-beta) dehydrogenase 11
ENSG00000211958.2	0	0	0	0	20	32	24	22	IGHV3-38	chr14	IG_V_gene	immunoglobulin heavy variable 3-38 (non-functional)
ENSG00000108821.13	3	4	12	8	239	181	322	118	COL1A1	chr17	protein_coding	collagen, type I, alpha 1
ENSG00000126947.11	36	17	5	35	0	2	0	0	ARMCX1	chrX	protein_coding	armadillo repeat containing, X-linked 1
ENSG00000105939.12	5989	5065	2868	6881	4564	4808	5200	3756	ZC3HAV1	chr7	protein_coding	zinc finger CCCH-type, antiviral 1
ENSG00000241219.1	0	0	1	0	3	0	0	0	RP11-572M11.1	chr3	lincRNA	--
ENSG00000105855.9	18	25	4	40	1	3	2	1	ITGB8	chr7	protein_coding	integrin, beta 8
ENSG00000127124.13	552	326	78	994	1430	1330	1556	948	HIVEP3	chr1	protein_coding	human immunodeficiency virus type I enhancer binding protein 3
ENSG00000110844.13	123	100	28	42	392	329	335	303	PRPF40B	chr12	protein_coding	PRP40 pre-mRNA processing factor 40 homolog B (S. cerevisiae)
ENSG00000089723.9	12	10	7	7	299	322	346	229	OTUB2	chr14	protein_coding	OTU deubiquitinase, ubiquitin aldehyde binding 2
ENSG00000226289.1	1	0	0	0	0	0	0	0	CDCA4P3	chr1	unprocessed_pseudogene	cell division cycle associated 4 pseudogene 3
ENSG00000249738.6	1	5	1	3	1	2	8	5	AC008697.1	chr5	lincRNA	--
ENSG00000213075.7	0	0	1	0	0	0	0	0	RPL31P11	chr1	transcribed_processed_pseudogene	ribosomal protein L31 pseudogene 11
ENSG00000042493.15	2676	4778	4471	5524	4533	4031	3787	2791	CAPG	chr2	protein_coding	capping protein (actin filament), gelsolin-like
ENSG00000259937.2	0	0	0	0	0	0	1	0	RP11-438D14.2	chr12	sense_intronic	--
ENSG00000196417.12	243	165	100	286	624	834	778	599	ZNF765	chr19	protein_coding	zinc finger protein 765
ENSG00000023318.7	1918	1125	1406	3334	1406	1616	1557	1144	ERP44	chr9	protein_coding	endoplasmic reticulum protein 44
ENSG00000244044.3	1	0	0	0	1	0	0	2	RN7SL735P	chr17	misc_RNA	RNA, 7SL, cytoplasmic 735, pseudogene
ENSG00000054690.13	4	7	2	7	202	195	202	129	PLEKHH1	chr14	protein_coding	pleckstrin homology domain containing, family H (with MyTH4 domain) member 1
ENSG00000205791.3	27	58	38	10	58	50	42	33	LOH12CR2	chr12	lincRNA	loss of heterozygosity, 12, chromosomal region 2 (non-protein coding)
ENSG00000228540.1	1	3	1	2	0	0	0	0	AC073326.3	chr7	sense_intronic	--
ENSG00000264952.1	1	2	0	1	0	0	0	0	AC004000.1	chrX	miRNA	--
ENSG00000266202.1	20	9	10	22	24	27	29	20	RP1-66C13.4	chr17	protein_coding	--
ENSG00000279588.1	0	0	1	0	0	0	0	0	AC087762.1	chr15	protein_coding	--
ENSG00000253490.5	2	9	2	3	1	1	0	0	AC145110.1	chr8	lincRNA	--
ENSG00000174437.16	1550	719	595	3448	8773	8941	9374	6255	ATP2A2	chr12	protein_coding	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2
ENSG00000110786.17	0	0	0	0	2	0	2	4	PTPN5	chr11	protein_coding	protein tyrosine phosphatase, non-receptor type 5 (striatum-enriched)
ENSG00000135900.3	686	402	340	1212	2040	2152	1891	1331	MRPL44	chr2	protein_coding	mitochondrial ribosomal protein L44
